sr_number,title,abbreviation,language,version_date,category,fedlex_uri,source,file_path
0.360.136.1,Vertrag vom 27. April 1999 zwischen der Schweizerischen Eidgenossenschaft und,,de,2002-03-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.136.1,https://fedlex.data.admin.ch,ch/0/de/0.360.136.1.md
0.360.136.11,Befristete Durchführungsvereinbarung vom 21. Mai 2021 auf der Grundlage sowie,,de,2024-01-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.136.11,https://fedlex.data.admin.ch,ch/0/de/0.360.136.11.md
0.360.163.1,"Vertrag vom 4. Juni 2012 zwischen der Schweizerischen Eidgenossenschaft, der",,de,2024-05-22,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.163.1,https://fedlex.data.admin.ch,ch/0/de/0.360.163.1.md
0.360.163.11,"Vereinbarung vom 21. April 2008 zwischen dem Schweizerischen Bundesrat, der",,de,2008-07-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.163.11,https://fedlex.data.admin.ch,ch/0/de/0.360.163.11.md
0.360.163.12,Vereinbarung vom 10. September 2015 zwischen der Regierung der Schweizerischen,,de,2017-08-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.163.12,https://fedlex.data.admin.ch,ch/0/de/0.360.163.12.md
0.360.191.1,Abkommen vom 24. April 2007 zwischen der Schweizerischen Eidgenossenschaft,,de,2009-02-04,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.191.1,https://fedlex.data.admin.ch,ch/0/de/0.360.191.1.md
0.360.214.1,Abkommen vom 26. Januar 2018 zwischen dem Schweizerischen Bundesrat und der,,de,2022-01-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.214.1,https://fedlex.data.admin.ch,ch/0/de/0.360.214.1.md
0.360.336.1,Vereinbarung vom 12. Juli 2006 zwischen dem Eidgenössischen Justiz- und Polizeidepartement,,de,2007-12-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.336.1,https://fedlex.data.admin.ch,ch/0/de/0.360.336.1.md
0.360.336.2,Abkommen vom 12. Dezember 2012 zwischen der Schweizerischen Eidgenossenschaft,,de,2023-06-16,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.336.2,https://fedlex.data.admin.ch,ch/0/de/0.360.336.2.md
0.360.349.1,Abkommen vom 9. Oktober 2007 zwischen dem Schweizerischen Bundesrat und der,,de,2009-07-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.349.1,https://fedlex.data.admin.ch,ch/0/de/0.360.349.1.md
0.360.349.11,Zusatzprotokoll vom 28. Januar 2002 zum Abkommen vom 11. Mai 1998 zwischen,,de,2002-01-28,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.349.11,https://fedlex.data.admin.ch,ch/0/de/0.360.349.11.md
0.360.349.12,Briefwechsel vom 26. April/28. Mai 2004 zwischen dem Schweizerischen Bundesrat,,de,2004-05-28,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.349.12,https://fedlex.data.admin.ch,ch/0/de/0.360.349.12.md
0.360.349.2,Abkommen vom 28. Mai 2003 zwischen der Schweizerischen Eidgenossenschaft und,,de,2003-05-28,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.349.2,https://fedlex.data.admin.ch,ch/0/de/0.360.349.2.md
0.360.367.1,Abkommen vom 15. Dezember 2020 zwischen der Schweizerischen Eidgenossenschaft,,de,2021-10-14,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.367.1,https://fedlex.data.admin.ch,ch/0/de/0.360.367.1.md
0.360.418.1,Abkommen vom 5. Februar 1999 zwischen dem Schweizerischen Bundesrat und der,,de,2001-10-14,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.418.1,https://fedlex.data.admin.ch,ch/0/de/0.360.418.1.md
0.360.454.1,Abkommen vom 10. September 1998 zwischen der Schweizerischen Eidgenossenschaft,,de,2000-05-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.454.1,https://fedlex.data.admin.ch,ch/0/de/0.360.454.1.md
0.360.454.11,Protokoll vom 17. September 2002 zwischen der Schweizerischen Eidgenossenschaft,,de,2004-02-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.454.11,https://fedlex.data.admin.ch,ch/0/de/0.360.454.11.md
0.360.454.12,Durchführungsabkommen vom 17. November 2009 zwischen der Schweiz und Italien,,de,2009-11-17,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.454.12,https://fedlex.data.admin.ch,ch/0/de/0.360.454.12.md
0.360.475.1,Abkommen vom 6. November 2013 zwischen dem Schweizerischen Bundesrat und der,,de,2015-07-15,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.475.1,https://fedlex.data.admin.ch,ch/0/de/0.360.475.1.md
0.360.487.1,Abkommen vom 23. Mai 2005 zwischen der Schweizerischen Eidgenossenschaft und,,de,2006-07-26,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.487.1,https://fedlex.data.admin.ch,ch/0/de/0.360.487.1.md
0.360.514.1,Vertrag vom 15. Dezember 2004 zwischen der Schweizerischen Eidgenossenschaft,,de,2025-07-09,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.514.1,https://fedlex.data.admin.ch,ch/0/de/0.360.514.1.md
0.360.514.2,Rahmenvertrag vom 3. Dezember 2008 zwischen der Schweizerischen Eidgenossenschaft,,de,2022-01-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.514.2,https://fedlex.data.admin.ch,ch/0/de/0.360.514.2.md
0.360.514.21,Vereinbarung vom 3. Dezember 2008 zwischen dem Schweizerischen Bundesrat und,,de,2011-12-19,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.514.21,https://fedlex.data.admin.ch,ch/0/de/0.360.514.21.md
0.360.514.22,Vereinbarung vom 3. Dezember 2008 zwischen dem Schweizerischen Bundesrat und,,de,2011-12-19,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.514.22,https://fedlex.data.admin.ch,ch/0/de/0.360.514.22.md
0.360.514.23,Vereinbarung vom 3. Dezember 2008 zwischen dem Schweizerischen Bundesrat und,,de,2022-01-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.514.23,https://fedlex.data.admin.ch,ch/0/de/0.360.514.23.md
0.360.514.24,Vertrag vom 8. Dezember 2011 zwischen der Schweizerischen Eidgenossenschaft,,de,2013-04-11,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.514.24,https://fedlex.data.admin.ch,ch/0/de/0.360.514.24.md
0.360.520.1,Abkommen vom 20. September 2005 zwischen der Schweizerischen Eidgenossenschaft,,de,2009-01-19,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.520.1,https://fedlex.data.admin.ch,ch/0/de/0.360.520.1.md
0.360.573.1,Abkommen vom 7. April 2016 zwischen dem Schweizerischen Bundesrat und der Regierung,,de,2022-01-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.573.1,https://fedlex.data.admin.ch,ch/0/de/0.360.573.1.md
0.360.663.1,Abkommen vom 19. September 2005 zwischen der Schweizerischen Eidgenossenschaft,,de,2007-07-16,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.663.1,https://fedlex.data.admin.ch,ch/0/de/0.360.663.1.md
0.360.682.1,Abkommen vom 30. Juni 2009 zwischen der Schweizerischen Eidgenossenschaft und,,de,2011-02-07,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.682.1,https://fedlex.data.admin.ch,ch/0/de/0.360.682.1.md
0.360.691.1,Abkommen vom 27. Juli 2004 zwischen der Schweizerischen Eidgenossenschaft und,,de,2006-05-11,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.691.1,https://fedlex.data.admin.ch,ch/0/de/0.360.691.1.md
0.360.743.1,Vertrag vom 31. Mai 2005 zwischen der Schweizerischen Eidgenossenschaft und,,de,2006-11-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.360.743.1,https://fedlex.data.admin.ch,ch/0/de/0.360.743.1.md
0.362.1,Abkommen vom 26. Oktober 2004 in Form eines Briefwechsels zwischen dem Rat,,de,2008-03-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.1,https://fedlex.data.admin.ch,ch/0/de/0.362.1.md
0.362.11,Vereinbarung vom 22. September 2011 zwischen der Europäischen Union sowie der,,de,2014-05-12,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.11,https://fedlex.data.admin.ch,ch/0/de/0.362.11.md
0.362.2,Abkommen vom 24. September 2004 zwischen der Schweizerischen Eidgenossenschaft,,de,2022-01-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.2,https://fedlex.data.admin.ch,ch/0/de/0.362.2.md
0.362.21,Briefwechsel vom 7. März 2006/22. November 2007 zwischen der Schweiz und dem,,de,2008-01-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.21,https://fedlex.data.admin.ch,ch/0/de/0.362.21.md
0.362.22,Briefwechsel vom 19. Dezember 2017/1. Oktober 2018 zwischen der Schweiz und,,de,2018-10-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.22,https://fedlex.data.admin.ch,ch/0/de/0.362.22.md
0.362.31,"Abkommen vom 26. Oktober 2004 zwischen der Schweizerischen Eidgenossenschaft,",,de,2019-11-05,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.31,https://fedlex.data.admin.ch,ch/0/de/0.362.31.md
0.362.311,"Protokoll vom 28. Februar 2008 zwischen der Schweizerischen Eidgenossenschaft,",,de,2011-04-07,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.311,https://fedlex.data.admin.ch,ch/0/de/0.362.311.md
0.362.312,Vereinbarung vom 19. März 2010 zwischen der Europäischen Gemeinschaft sowie,,de,2012-01-16,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.312,https://fedlex.data.admin.ch,ch/0/de/0.362.312.md
0.362.313,Vereinbarung vom 30. September 2009 zwischen der Schweizerischen Eidgenossenschaft,,de,2012-01-16,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.313,https://fedlex.data.admin.ch,ch/0/de/0.362.313.md
0.362.314,Abkommen vom 15. März 2018 zwischen der Schweizerischen Eidgenossenschaft und,,de,2018-08-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.314,https://fedlex.data.admin.ch,ch/0/de/0.362.314.md
0.362.315,Vereinbarung vom 8. November 2018 zwischen der Europäischen Union einerseits,,de,2022-11-16,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.315,https://fedlex.data.admin.ch,ch/0/de/0.362.315.md
0.362.316,Abkommen vom 28. November 2023 zwischen der Schweizerischen Eidgenossenschaft,,de,2024-08-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.316,https://fedlex.data.admin.ch,ch/0/de/0.362.316.md
0.362.32,"Übereinkommen vom 17. Dezember 2004 zwischen der Schweizerischen Eidgenossenschaft,",,de,2008-03-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.32,https://fedlex.data.admin.ch,ch/0/de/0.362.32.md
0.362.33,Abkommen vom 28. April 2005 zwischen der Schweizerischen Eidgenossenschaft,,de,2008-03-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.33,https://fedlex.data.admin.ch,ch/0/de/0.362.33.md
0.362.380.001,Notenaustausch vom 28. März 2008 zwischen der Schweiz und der Europäischen,,de,2008-03-28,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.380.001,https://fedlex.data.admin.ch,ch/0/de/0.362.380.001.md
0.362.380.002,Notenaustausch vom 28. März 2008 zwischen der Schweiz und der Europäischen,,de,2008-03-28,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.362.380.002,https://fedlex.data.admin.ch,ch/0/de/0.362.380.002.md
